inputfile,table,encoding,check,result,expectedResult,time
./benchmarkTables/Table2_1400.rt,Table2,UeUfFs,completeness,Complete,Complete,0.518
./benchmarkTables/Table2_1400.rt,Table2,UeUfVs,completeness,Complete,Complete,0.514
./benchmarkTables/Table3_1400.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.843
./benchmarkTables/Table3_1400.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.346
./benchmarkTables/Table3_1400.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.752
./benchmarkTables/Table3_1400.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.212
./benchmarkTables/Table4_1400.rt,Table4,UeArFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table4_1400.rt,Table4,UeArVs,completeness,Complete,Complete,0.504
./benchmarkTables/Table4_1400.rt,Table4,UeUfFs,completeness,Complete,Complete,0.519
./benchmarkTables/Table4_1400.rt,Table4,UeUfVs,completeness,Complete,Complete,0.523
./benchmarkTables/Table1_1450.rt,Table1,UeArFs,completeness,Unknown,Incomplete,12.925
./benchmarkTables/Table1_1450.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.259
./benchmarkTables/Table1_1450.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.370
./benchmarkTables/Table1_1450.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.093
./benchmarkTables/Table2_1450.rt,Table2,UeArFs,completeness,Complete,Complete,0.514
./benchmarkTables/Table2_1450.rt,Table2,UeArVs,completeness,Complete,Complete,0.510
./benchmarkTables/Table2_1450.rt,Table2,UeUfFs,completeness,Complete,Complete,0.519
./benchmarkTables/Table2_1450.rt,Table2,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table3_1450.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.438
./benchmarkTables/Table3_1450.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.410
./benchmarkTables/Table3_1450.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.981
./benchmarkTables/Table3_1450.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.531
./benchmarkTables/Table4_1450.rt,Table4,UeArFs,completeness,Complete,Complete,0.517
./benchmarkTables/Table4_1450.rt,Table4,UeArVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table4_1450.rt,Table4,UeUfFs,completeness,Complete,Complete,0.511
./benchmarkTables/Table4_1450.rt,Table4,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table1_1500.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.111
./benchmarkTables/Table1_1500.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.196
./benchmarkTables/Table1_1500.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.121
./benchmarkTables/Table1_1500.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.721
./benchmarkTables/Table2_1500.rt,Table2,UeArFs,completeness,Complete,Complete,0.509
./benchmarkTables/Table2_1500.rt,Table2,UeArVs,completeness,Complete,Complete,0.508
./benchmarkTables/Table2_1500.rt,Table2,UeUfFs,completeness,Complete,Complete,0.527
./benchmarkTables/Table2_1500.rt,Table2,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table3_1500.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.691
./benchmarkTables/Table3_1500.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.502
./benchmarkTables/Table3_1500.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.976
./benchmarkTables/Table3_1500.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.013
./benchmarkTables/Table4_1500.rt,Table4,UeArFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table4_1500.rt,Table4,UeArVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_1500.rt,Table4,UeUfFs,completeness,Complete,Complete,0.511
./benchmarkTables/Table4_1500.rt,Table4,UeUfVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table1_1550.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.325
./benchmarkTables/Table1_1550.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.616
./benchmarkTables/Table1_1550.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.479
./benchmarkTables/Table1_1550.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.467
./benchmarkTables/Table2_1550.rt,Table2,UeArFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table2_1550.rt,Table2,UeArVs,completeness,Complete,Complete,0.516
./benchmarkTables/Table2_1550.rt,Table2,UeUfFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table2_1550.rt,Table2,UeUfVs,completeness,Complete,Complete,0.512
./benchmarkTables/Table3_1550.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.906
./benchmarkTables/Table3_1550.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.647
./benchmarkTables/Table3_1550.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.952
./benchmarkTables/Table3_1550.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.788
./benchmarkTables/Table4_1550.rt,Table4,UeArFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table4_1550.rt,Table4,UeArVs,completeness,Complete,Complete,0.491
./benchmarkTables/Table4_1550.rt,Table4,UeUfFs,completeness,Complete,Complete,0.515
./benchmarkTables/Table4_1550.rt,Table4,UeUfVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table1_1600.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.265
./benchmarkTables/Table1_1600.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.591
./benchmarkTables/Table1_1600.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.222
./benchmarkTables/Table1_1600.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.591
./benchmarkTables/Table2_1600.rt,Table2,UeArFs,completeness,Complete,Complete,0.503
./benchmarkTables/Table2_1600.rt,Table2,UeArVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table2_1600.rt,Table2,UeUfFs,completeness,Complete,Complete,0.502
./benchmarkTables/Table2_1600.rt,Table2,UeUfVs,completeness,Complete,Complete,0.516
./benchmarkTables/Table3_1600.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.437
./benchmarkTables/Table3_1600.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.781
./benchmarkTables/Table3_1600.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.756
./benchmarkTables/Table3_1600.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.363
./benchmarkTables/Table4_1600.rt,Table4,UeArFs,completeness,Complete,Complete,0.504
./benchmarkTables/Table4_1600.rt,Table4,UeArVs,completeness,Complete,Complete,0.497
./benchmarkTables/Table4_1600.rt,Table4,UeUfFs,completeness,Complete,Complete,0.524
./benchmarkTables/Table4_1600.rt,Table4,UeUfVs,completeness,Complete,Complete,0.528
./benchmarkTables/Table1_1650.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.250
./benchmarkTables/Table1_1650.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.616
./benchmarkTables/Table1_1650.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.152
./benchmarkTables/Table1_1650.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.226
./benchmarkTables/Table2_1650.rt,Table2,UeArFs,completeness,Complete,Complete,0.498
./benchmarkTables/Table2_1650.rt,Table2,UeArVs,completeness,Complete,Complete,0.504
./benchmarkTables/Table2_1650.rt,Table2,UeUfFs,completeness,Complete,Complete,0.495
./benchmarkTables/Table2_1650.rt,Table2,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table3_1650.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.519
./benchmarkTables/Table3_1650.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.361
./benchmarkTables/Table3_1650.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.678
./benchmarkTables/Table3_1650.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.367
./benchmarkTables/Table4_1650.rt,Table4,UeArFs,completeness,Complete,Complete,0.522
./benchmarkTables/Table4_1650.rt,Table4,UeArVs,completeness,Complete,Complete,0.511
./benchmarkTables/Table4_1650.rt,Table4,UeUfFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table4_1650.rt,Table4,UeUfVs,completeness,Complete,Complete,0.519
./benchmarkTables/Table1_1700.rt,Table1,UeArFs,completeness,Unknown,Incomplete,19.230
./benchmarkTables/Table1_1700.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.224
./benchmarkTables/Table1_1700.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.286
./benchmarkTables/Table1_1700.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.828
./benchmarkTables/Table2_1700.rt,Table2,UeArFs,completeness,Complete,Complete,0.519
./benchmarkTables/Table2_1700.rt,Table2,UeArVs,completeness,Complete,Complete,0.511
./benchmarkTables/Table2_1700.rt,Table2,UeUfFs,completeness,Complete,Complete,0.513
./benchmarkTables/Table2_1700.rt,Table2,UeUfVs,completeness,Complete,Complete,0.499
./benchmarkTables/Table3_1700.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.705
./benchmarkTables/Table3_1700.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.357
./benchmarkTables/Table3_1700.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.783
./benchmarkTables/Table3_1700.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.877
./benchmarkTables/Table4_1700.rt,Table4,UeArFs,completeness,Complete,Complete,0.525
./benchmarkTables/Table4_1700.rt,Table4,UeArVs,completeness,Complete,Complete,0.508
./benchmarkTables/Table4_1700.rt,Table4,UeUfFs,completeness,Complete,Complete,0.520
./benchmarkTables/Table4_1700.rt,Table4,UeUfVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table1_1750.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.353
./benchmarkTables/Table1_1750.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.669
./benchmarkTables/Table1_1750.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.383
./benchmarkTables/Table1_1750.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.086
./benchmarkTables/Table2_1750.rt,Table2,UeArFs,completeness,Complete,Complete,0.517
./benchmarkTables/Table2_1750.rt,Table2,UeArVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_1750.rt,Table2,UeUfFs,completeness,Complete,Complete,0.536
./benchmarkTables/Table2_1750.rt,Table2,UeUfVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table3_1750.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.708
./benchmarkTables/Table3_1750.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.860
./benchmarkTables/Table3_1750.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.853
./benchmarkTables/Table3_1750.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.782
./benchmarkTables/Table4_1750.rt,Table4,UeArFs,completeness,Complete,Complete,0.520
./benchmarkTables/Table4_1750.rt,Table4,UeArVs,completeness,Complete,Complete,0.490
./benchmarkTables/Table4_1750.rt,Table4,UeUfFs,completeness,Complete,Complete,0.535
./benchmarkTables/Table4_1750.rt,Table4,UeUfVs,completeness,Complete,Complete,0.525
./benchmarkTables/Table1_1800.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.391
./benchmarkTables/Table1_1800.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.730
./benchmarkTables/Table1_1800.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.473
./benchmarkTables/Table1_1800.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.028
./benchmarkTables/Table2_1800.rt,Table2,UeArFs,completeness,Complete,Complete,0.525
./benchmarkTables/Table2_1800.rt,Table2,UeArVs,completeness,Complete,Complete,0.505
./benchmarkTables/Table2_1800.rt,Table2,UeUfFs,completeness,Complete,Complete,0.512
./benchmarkTables/Table2_1800.rt,Table2,UeUfVs,completeness,Complete,Complete,0.520
./benchmarkTables/Table3_1800.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.772
./benchmarkTables/Table3_1800.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.713
./benchmarkTables/Table3_1800.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.874
./benchmarkTables/Table3_1800.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.969
./benchmarkTables/Table4_1800.rt,Table4,UeArFs,completeness,Complete,Complete,0.513
./benchmarkTables/Table4_1800.rt,Table4,UeArVs,completeness,Complete,Complete,0.512
./benchmarkTables/Table4_1800.rt,Table4,UeUfFs,completeness,Complete,Complete,0.514
./benchmarkTables/Table4_1800.rt,Table4,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table1_1850.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.195
./benchmarkTables/Table1_1850.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.404
./benchmarkTables/Table1_1850.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.402
./benchmarkTables/Table1_1850.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.364
./benchmarkTables/Table2_1850.rt,Table2,UeArFs,completeness,Complete,Complete,0.511
./benchmarkTables/Table2_1850.rt,Table2,UeArVs,completeness,Complete,Complete,0.529
./benchmarkTables/Table2_1850.rt,Table2,UeUfFs,completeness,Complete,Complete,0.523
./benchmarkTables/Table2_1850.rt,Table2,UeUfVs,completeness,Complete,Complete,0.523
./benchmarkTables/Table3_1850.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.616
./benchmarkTables/Table3_1850.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.573
./benchmarkTables/Table3_1850.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.805
./benchmarkTables/Table3_1850.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.966
./benchmarkTables/Table4_1850.rt,Table4,UeArFs,completeness,Complete,Complete,0.499
./benchmarkTables/Table4_1850.rt,Table4,UeArVs,completeness,Complete,Complete,0.504
./benchmarkTables/Table4_1850.rt,Table4,UeUfFs,completeness,Complete,Complete,0.514
./benchmarkTables/Table4_1850.rt,Table4,UeUfVs,completeness,Complete,Complete,0.523
./benchmarkTables/Table1_1900.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.179
./benchmarkTables/Table1_1900.rt,Table1,UeArVs,completeness,Unknown,Incomplete,17.245
./benchmarkTables/Table1_1900.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.266
./benchmarkTables/Table1_1900.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.040
./benchmarkTables/Table2_1900.rt,Table2,UeArFs,completeness,Complete,Complete,0.515
./benchmarkTables/Table2_1900.rt,Table2,UeArVs,completeness,Complete,Complete,0.514
./benchmarkTables/Table2_1900.rt,Table2,UeUfFs,completeness,Complete,Complete,0.501
./benchmarkTables/Table2_1900.rt,Table2,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table3_1900.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.516
./benchmarkTables/Table3_1900.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.970
./benchmarkTables/Table3_1900.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.924
./benchmarkTables/Table3_1900.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,34.886
./benchmarkTables/Table4_1900.rt,Table4,UeArFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table4_1900.rt,Table4,UeArVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table4_1900.rt,Table4,UeUfFs,completeness,Complete,Complete,0.512
./benchmarkTables/Table4_1900.rt,Table4,UeUfVs,completeness,Complete,Complete,0.506
./benchmarkTables/Table1_1950.rt,Table1,UeArFs,completeness,Unknown,Incomplete,13.381
./benchmarkTables/Table1_1950.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.935
./benchmarkTables/Table1_1950.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.373
./benchmarkTables/Table1_1950.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,19.985
./benchmarkTables/Table2_1950.rt,Table2,UeArFs,completeness,Complete,Complete,0.516
./benchmarkTables/Table2_1950.rt,Table2,UeArVs,completeness,Complete,Complete,0.510
./benchmarkTables/Table2_1950.rt,Table2,UeUfFs,completeness,Complete,Complete,0.510
./benchmarkTables/Table2_1950.rt,Table2,UeUfVs,completeness,Complete,Complete,0.507
./benchmarkTables/Table3_1950.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.609
./benchmarkTables/Table3_1950.rt,Table3,UeArVs,completeness,Unknown,Incomplete,17.000
./benchmarkTables/Table3_1950.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.791
./benchmarkTables/Table3_1950.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.045
./benchmarkTables/Table4_1950.rt,Table4,UeArFs,completeness,Complete,Complete,0.521
./benchmarkTables/Table4_1950.rt,Table4,UeArVs,completeness,Complete,Complete,0.496
./benchmarkTables/Table4_1950.rt,Table4,UeUfFs,completeness,Complete,Complete,0.515
./benchmarkTables/Table4_1950.rt,Table4,UeUfVs,completeness,Complete,Complete,0.496
./benchmarkTables/Table1_2000.rt,Table1,UeArFs,completeness,Unknown,Incomplete,17.951
./benchmarkTables/Table1_2000.rt,Table1,UeArVs,completeness,Unknown,Incomplete,16.681
./benchmarkTables/Table1_2000.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,12.260
./benchmarkTables/Table1_2000.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,20.003
./benchmarkTables/Table2_2000.rt,Table2,UeArFs,completeness,Complete,Complete,0.526
./benchmarkTables/Table2_2000.rt,Table2,UeArVs,completeness,Complete,Complete,0.512
./benchmarkTables/Table2_2000.rt,Table2,UeUfFs,completeness,Complete,Complete,0.519
./benchmarkTables/Table2_2000.rt,Table2,UeUfVs,completeness,Complete,Complete,0.510
./benchmarkTables/Table3_2000.rt,Table3,UeArFs,completeness,Unknown,Incomplete,14.816
./benchmarkTables/Table3_2000.rt,Table3,UeArVs,completeness,Unknown,Incomplete,16.605
./benchmarkTables/Table3_2000.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,12.780
./benchmarkTables/Table3_2000.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,35.401
./benchmarkTables/Table4_2000.rt,Table4,UeArFs,completeness,Complete,Complete,0.520
./benchmarkTables/Table4_2000.rt,Table4,UeArVs,completeness,Complete,Complete,0.508
./benchmarkTables/Table4_2000.rt,Table4,UeUfFs,completeness,Complete,Complete,0.532
./benchmarkTables/Table4_2000.rt,Table4,UeUfVs,completeness,Complete,Complete,0.513
./benchmarkTables/Table1_50.rt,Table1,UeArFs,completeness,Unknown,Incomplete,39.259
./benchmarkTables/Table1_50.rt,Table1,UeArVs,completeness,Unknown,Incomplete,26.687
./benchmarkTables/Table1_50.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,19.313
./benchmarkTables/Table1_50.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,32.691
./benchmarkTables/Table2_50.rt,Table2,UeArFs,completeness,Complete,Complete,0.853
./benchmarkTables/Table2_50.rt,Table2,UeArVs,completeness,Complete,Complete,0.840
./benchmarkTables/Table2_50.rt,Table2,UeUfFs,completeness,Complete,Complete,0.861
./benchmarkTables/Table2_50.rt,Table2,UeUfVs,completeness,Complete,Complete,0.841
./benchmarkTables/Table3_50.rt,Table3,UeArFs,completeness,Unknown,Incomplete,24.503
./benchmarkTables/Table3_50.rt,Table3,UeArVs,completeness,Unknown,Incomplete,27.067
./benchmarkTables/Table3_50.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,21.501
./benchmarkTables/Table3_50.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,57.442
./benchmarkTables/Table4_50.rt,Table4,UeArFs,completeness,Complete,Complete,0.858
./benchmarkTables/Table4_50.rt,Table4,UeArVs,completeness,Complete,Complete,0.850
./benchmarkTables/Table4_50.rt,Table4,UeUfFs,completeness,Complete,Complete,0.846
./benchmarkTables/Table4_50.rt,Table4,UeUfVs,completeness,Complete,Complete,0.847
./benchmarkTables/Table1_100.rt,Table1,UeArFs,completeness,Unknown,Incomplete,33.872
./benchmarkTables/Table1_100.rt,Table1,UeArVs,completeness,Unknown,Incomplete,26.716
./benchmarkTables/Table1_100.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,20.447
./benchmarkTables/Table1_100.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,51.019
./benchmarkTables/Table2_100.rt,Table2,UeArFs,completeness,Complete,Complete,0.844
./benchmarkTables/Table2_100.rt,Table2,UeArVs,completeness,Complete,Complete,0.835
./benchmarkTables/Table2_100.rt,Table2,UeUfFs,completeness,Complete,Complete,0.830
./benchmarkTables/Table2_100.rt,Table2,UeUfVs,completeness,Complete,Complete,0.865
./benchmarkTables/Table3_100.rt,Table3,UeArFs,completeness,Unknown,Incomplete,23.803
./benchmarkTables/Table3_100.rt,Table3,UeArVs,completeness,Unknown,Incomplete,27.098
./benchmarkTables/Table3_100.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,21.159
./benchmarkTables/Table3_100.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,57.306
./benchmarkTables/Table4_100.rt,Table4,UeArFs,completeness,Complete,Complete,0.853
./benchmarkTables/Table4_100.rt,Table4,UeArVs,completeness,Complete,Complete,0.850
./benchmarkTables/Table4_100.rt,Table4,UeUfFs,completeness,Complete,Complete,0.865
./benchmarkTables/Table4_100.rt,Table4,UeUfVs,completeness,Complete,Complete,0.850
./benchmarkTables/Table1_150.rt,Table1,UeArFs,completeness,Unknown,Incomplete,33.579
./benchmarkTables/Table1_150.rt,Table1,UeArVs,completeness,Unknown,Incomplete,26.905
./benchmarkTables/Table1_150.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,20.549
./benchmarkTables/Table1_150.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,32.873
./benchmarkTables/Table2_150.rt,Table2,UeArFs,completeness,Complete,Complete,0.865
./benchmarkTables/Table2_150.rt,Table2,UeArVs,completeness,Complete,Complete,0.855
./benchmarkTables/Table2_150.rt,Table2,UeUfFs,completeness,Complete,Complete,0.843
./benchmarkTables/Table2_150.rt,Table2,UeUfVs,completeness,Complete,Complete,0.828
./benchmarkTables/Table3_150.rt,Table3,UeArFs,completeness,Unknown,Incomplete,23.850
./benchmarkTables/Table3_150.rt,Table3,UeArVs,completeness,Unknown,Incomplete,28.095
./benchmarkTables/Table3_150.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,20.577
./benchmarkTables/Table3_150.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,57.193
./benchmarkTables/Table4_150.rt,Table4,UeArFs,completeness,Complete,Complete,0.848
./benchmarkTables/Table4_150.rt,Table4,UeArVs,completeness,Complete,Complete,0.842
./benchmarkTables/Table4_150.rt,Table4,UeUfFs,completeness,Complete,Complete,0.849
./benchmarkTables/Table4_150.rt,Table4,UeUfVs,completeness,Complete,Complete,0.853
./benchmarkTables/Table1_200.rt,Table1,UeArFs,completeness,Unknown,Incomplete,29.567
./benchmarkTables/Table1_200.rt,Table1,UeArVs,completeness,Unknown,Incomplete,27.506
./benchmarkTables/Table1_200.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,20.390
./benchmarkTables/Table1_200.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,32.614
./benchmarkTables/Table2_200.rt,Table2,UeArFs,completeness,Complete,Complete,0.838
./benchmarkTables/Table2_200.rt,Table2,UeArVs,completeness,Complete,Complete,0.845
./benchmarkTables/Table2_200.rt,Table2,UeUfFs,completeness,Complete,Complete,0.836
./benchmarkTables/Table2_200.rt,Table2,UeUfVs,completeness,Complete,Complete,0.824
./benchmarkTables/Table3_200.rt,Table3,UeArFs,completeness,Unknown,Incomplete,24.557
./benchmarkTables/Table3_200.rt,Table3,UeArVs,completeness,Unknown,Incomplete,28.088
./benchmarkTables/Table3_200.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,21.223
./benchmarkTables/Table3_200.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,57.683
./benchmarkTables/Table4_200.rt,Table4,UeArFs,completeness,Complete,Complete,0.848
./benchmarkTables/Table4_200.rt,Table4,UeArVs,completeness,Complete,Complete,0.846
./benchmarkTables/Table4_200.rt,Table4,UeUfFs,completeness,Complete,Complete,0.852
./benchmarkTables/Table4_200.rt,Table4,UeUfVs,completeness,Complete,Complete,0.855
./benchmarkTables/Table1_250.rt,Table1,UeArFs,completeness,Unknown,Incomplete,38.116
./benchmarkTables/Table1_250.rt,Table1,UeArVs,completeness,Unknown,Incomplete,27.912
./benchmarkTables/Table1_250.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,20.367
./benchmarkTables/Table1_250.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,32.875
./benchmarkTables/Table2_250.rt,Table2,UeArFs,completeness,Complete,Complete,0.845
./benchmarkTables/Table2_250.rt,Table2,UeArVs,completeness,Complete,Complete,0.859
./benchmarkTables/Table2_250.rt,Table2,UeUfFs,completeness,Complete,Complete,0.870
./benchmarkTables/Table2_250.rt,Table2,UeUfVs,completeness,Complete,Complete,0.826
./benchmarkTables/Table3_250.rt,Table3,UeArFs,completeness,Unknown,Incomplete,24.097
./benchmarkTables/Table3_250.rt,Table3,UeArVs,completeness,Unknown,Incomplete,27.199
./benchmarkTables/Table3_250.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,21.124
./benchmarkTables/Table3_250.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,58.949
./benchmarkTables/Table4_250.rt,Table4,UeArFs,completeness,Complete,Complete,0.843
./benchmarkTables/Table4_250.rt,Table4,UeArVs,completeness,Complete,Complete,0.858
./benchmarkTables/Table4_250.rt,Table4,UeUfFs,completeness,Complete,Complete,0.866
./benchmarkTables/Table4_250.rt,Table4,UeUfVs,completeness,Complete,Complete,0.853
./benchmarkTables/Table1_300.rt,Table1,UeArFs,completeness,Unknown,Incomplete,28.183
./benchmarkTables/Table1_300.rt,Table1,UeArVs,completeness,Unknown,Incomplete,28.013
./benchmarkTables/Table1_300.rt,Table1,UeUfFs,completeness,Unknown,Incomplete,18.825
./benchmarkTables/Table1_300.rt,Table1,UeUfVs,completeness,Unknown,Incomplete,32.915
./benchmarkTables/Table2_300.rt,Table2,UeArFs,completeness,Complete,Complete,0.861
./benchmarkTables/Table2_300.rt,Table2,UeArVs,completeness,Complete,Complete,0.848
./benchmarkTables/Table2_300.rt,Table2,UeUfFs,completeness,Complete,Complete,0.844
./benchmarkTables/Table2_300.rt,Table2,UeUfVs,completeness,Complete,Complete,0.853
./benchmarkTables/Table3_300.rt,Table3,UeArFs,completeness,Unknown,Incomplete,23.956
./benchmarkTables/Table3_300.rt,Table3,UeArVs,completeness,Unknown,Incomplete,27.310
./benchmarkTables/Table3_300.rt,Table3,UeUfFs,completeness,Unknown,Incomplete,21.076
./benchmarkTables/Table3_300.rt,Table3,UeUfVs,completeness,Unknown,Incomplete,58.944
./benchmarkTables/Table4_300.rt,Table4,UeArFs,completeness,Complete,Complete,0.839
./benchmarkTables/Table4_300.rt,Table4,UeArVs,completeness,Complete,Complete,0.854
./benchmarkTables/Table4_300.rt,Table4,UeUfFs,completeness,Complete,Complete,0.849
./benchmarkTables/Table4_300.rt,Table4,UeUfVs,completeness,Complete,Complete,0.840
./benchmarkTables/Table1_350.rt,Table1,UeArFs,completeness,Unknown,Incomplete,22.085
